_raw,index,host,source,sourcetype
"{""timestamp"":""06-04-2018 12:01:02"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016062"",""family"":{""name"":""Settings"",""id"":""62"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""62"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:03"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016063"",""family"":{""name"":""Settings"",""id"":""63"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""63"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:04"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016064"",""family"":{""name"":""Settings"",""id"":""64"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""64"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:05"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016065"",""family"":{""name"":""Settings"",""id"":""65"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""65"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:06"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016066"",""family"":{""name"":""Settings"",""id"":""66"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""66"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:07"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016067"",""family"":{""name"":""Settings"",""id"":""67"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""67"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:08"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016068"",""family"":{""name"":""Settings"",""id"":""68"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""68"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:09"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016069"",""family"":{""name"":""Settings"",""id"":""69"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""69"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:10"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016070"",""family"":{""name"":""Settings"",""id"":""70"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""70"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:11"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016071"",""family"":{""name"":""Settings"",""id"":""71"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""71"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:12"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016072"",""family"":{""name"":""Settings"",""id"":""72"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""72"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:13"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016073"",""family"":{""name"":""Settings"",""id"":""73"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""73"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:14"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016074"",""family"":{""name"":""Settings"",""id"":""74"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""74"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:15"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016075"",""family"":{""name"":""Settings"",""id"":""75"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""75"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:16"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016076"",""family"":{""name"":""Settings"",""id"":""76"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""76"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:17"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016077"",""family"":{""name"":""Settings"",""id"":""77"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""77"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:18"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016078"",""family"":{""name"":""Settings"",""id"":""78"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""78"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:19"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016079"",""family"":{""name"":""Settings"",""id"":""79"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""79"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:20"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016080"",""family"":{""name"":""Settings"",""id"":""80"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""80"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:21"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016081"",""family"":{""name"":""Settings"",""id"":""81"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""81"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:22"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016082"",""family"":{""name"":""Settings"",""id"":""82"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""82"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:23"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016083"",""family"":{""name"":""Settings"",""id"":""83"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""83"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
